step,wall_time,tag,type,value
9,1745180055.561527,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.17922009527683258
10,1745181105.8338244,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.24265995621681213
11,1745182002.4295132,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.21018442511558533
12,1745182902.5394776,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.23154518008232117
13,1745183792.1436698,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.1707284301519394
14,1745184693.3149881,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.161227285861969
15,1745185595.4932342,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.10975716263055801
16,1745186496.7198603,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.18146447837352753
17,1745187405.2420537,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.14592978358268738
18,1745188306.2920842,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.12505225837230682
19,1745189207.7147293,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.13137808442115784
20,1745190256.0481527,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.13346056640148163
21,1745191170.6378562,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.12758617103099823
22,1745192071.8584406,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.07287929952144623
23,1745192964.1989396,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.11615882068872452
24,1745193856.0696392,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.08698250353336334
25,1745194746.1221445,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.11040420830249786
26,1745195628.7145433,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.11454703658819199
27,1745196516.411724,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.10972347110509872
28,1745197400.558556,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.11901078373193741
29,1745198281.6253202,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.09246017038822174
30,1745199160.7597988,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.07670946419239044
31,1745200038.8743165,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.10667361319065094
32,1745200913.1292667,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.11094091832637787
33,1745201943.3656442,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.08579250425100327
34,1745202839.399447,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.13710953295230865
35,1745203720.3453143,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.10612127929925919
36,1745204589.3856652,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.11552532762289047
37,1745205607.4726126,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.10116720199584961
38,1745206470.3528771,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.07793751358985901
39,1745207343.4607825,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.12473124265670776
40,1745208209.3658276,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.09520990401506424
41,1745209076.021536,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.07900835573673248
42,1745209942.7681386,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.091075100004673
43,1745210815.3868322,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.07778874039649963
44,1745211689.1709623,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.10026969015598297
45,1745212555.264806,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.1118842214345932
46,1745213417.3605654,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.09698192775249481
47,1745214282.5670664,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.07806838303804398
48,1745215148.0735884,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.08509659022092819
49,1745216019.672853,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.09041597694158554
50,1745216894.0836098,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.08882041275501251
51,1745217756.6060958,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.11173780262470245
52,1745218620.640798,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.09632620960474014
53,1745219494.372483,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.09036459773778915
54,1745220361.1485622,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.09176775813102722
55,1745221224.40552,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.0804319828748703
56,1745222085.8663175,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.10120655596256256
57,1745222948.896814,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.09958481788635254
58,1745223809.5727344,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.07822025567293167
59,1745224668.2989357,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.07685588300228119
60,1745225543.6834378,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.08379383385181427
61,1745226401.9247038,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.08196335285902023
62,1745227259.5803163,Train/activations/ResidualBlock0_2ndConvBlock_forward/mean,scalar,-0.08022372424602509
0,1745171235.465362,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.1209309101104736
1,1745172296.8384802,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.2707455158233643
2,1745173338.109755,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.352688193321228
3,1745174233.113315,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.4165667295455933
4,1745175273.5479977,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.460458517074585
5,1745176165.7995892,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.4351412057876587
6,1745177057.4250395,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.7149991989135742
7,1745178097.8279314,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.6585710048675537
8,1745179142.345184,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.5431255102157593
9,1745180055.5615754,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.42617928981781
10,1745181105.8338783,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.423816204071045
11,1745182002.4295645,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.382352352142334
12,1745182902.5395246,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.3282527923583984
13,1745183792.1437168,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.3421200513839722
14,1745184693.3150346,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.261643648147583
15,1745185595.4932806,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.1529127359390259
16,1745186496.7199087,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.1724398136138916
17,1745187405.2421005,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.0872604846954346
18,1745188306.2921314,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.0735013484954834
19,1745189207.7147768,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.077620267868042
20,1745190256.0482004,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.0575060844421387
21,1745191170.6379051,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.9955817461013794
22,1745192071.8584874,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.0196651220321655
23,1745192964.1989875,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,1.005419135093689
24,1745193856.0696864,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.9436072111129761
25,1745194746.122192,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.911228358745575
26,1745195628.7145903,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.8892205953598022
27,1745196516.4117703,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.8434022665023804
28,1745197400.5586035,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.8570659756660461
29,1745198281.625368,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.8350927233695984
30,1745199160.759852,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.7930159568786621
31,1745200038.8743637,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.7778050303459167
32,1745200913.1293137,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.7692697644233704
33,1745201943.3656912,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.7550241947174072
34,1745202839.3994951,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.7645811438560486
35,1745203720.345362,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.7146190404891968
36,1745204589.3857124,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.6873602867126465
37,1745205607.4726593,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.6392847299575806
38,1745206470.3529246,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.6546669006347656
39,1745207343.46083,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.6646614074707031
40,1745208209.3658807,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.62871253490448
41,1745209076.021583,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.6123945713043213
42,1745209942.768186,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.6184552907943726
43,1745210815.3868885,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.5787994861602783
44,1745211689.171009,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.6014062166213989
45,1745212555.2648606,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.603033185005188
46,1745213417.3606117,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.6004120707511902
47,1745214282.5671134,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.5819727182388306
48,1745215148.0736353,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.5767291784286499
49,1745216019.6729007,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.5676995515823364
50,1745216894.0836565,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.5551528334617615
51,1745217756.6061423,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.5361045598983765
52,1745218620.640853,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.5252219438552856
53,1745219494.3725307,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.5208762884140015
54,1745220361.148609,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.5049567818641663
55,1745221224.4055676,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.498979389667511
56,1745222085.866364,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.484963595867157
57,1745222948.8968725,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.5106712579727173
58,1745223809.5727818,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.5070356130599976
59,1745224668.298983,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.4746852517127991
60,1745225543.6834862,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.47086653113365173
61,1745226401.9247518,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.47238093614578247
62,1745227259.5803628,Train/activations/ResidualBlock0_2ndConvBlock_forward/std,scalar,0.47549253702163696
0,1745171235.4654088,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,25.165443420410156
1,1745172296.8385262,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,27.575439453125
2,1745173338.1098018,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,44.30521774291992
3,1745174233.1133611,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,24.52646827697754
4,1745175273.5480456,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,28.08707046508789
5,1745176165.7996356,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,38.670780181884766
6,1745177057.4250858,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,30.9794921875
7,1745178097.8279793,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,30.234243392944336
8,1745179142.3452299,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,25.58761978149414
9,1745180055.561622,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,40.9449462890625
10,1745181105.8339257,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,28.847177505493164
11,1745182002.4296124,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,30.03765296936035
12,1745182902.539572,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,24.271467208862305
13,1745183792.1437628,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,23.455678939819336
14,1745184693.3150802,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,27.142963409423828
15,1745185595.4933271,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,38.74535369873047
16,1745186496.7199557,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,27.63730812072754
17,1745187405.2421474,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,27.916549682617188
18,1745188306.2921777,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,33.86914825439453
19,1745189207.7148235,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,25.153818130493164
20,1745190256.0482469,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,29.06377601623535
21,1745191170.6379523,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,16.241134643554688
22,1745192071.8585339,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,22.748470306396484
23,1745192964.1990345,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,22.119112014770508
24,1745193856.069733,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,26.54758644104004
25,1745194746.1222382,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,27.314838409423828
26,1745195628.714636,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,16.56397819519043
27,1745196516.4118173,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,21.464054107666016
28,1745197400.5586498,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,20.633441925048828
29,1745198281.6254137,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,24.800329208374023
30,1745199160.7599013,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,19.186172485351562
31,1745200038.8744097,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,19.09082794189453
32,1745200913.12936,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,15.738893508911133
33,1745201943.3657374,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,13.286168098449707
34,1745202839.399542,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,16.382417678833008
35,1745203720.3454087,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,19.976177215576172
36,1745204589.3857589,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,14.610132217407227
37,1745205607.4727044,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,17.055265426635742
38,1745206470.3529754,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,21.213987350463867
39,1745207343.4608834,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,18.504243850708008
40,1745208209.365929,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,12.836746215820312
41,1745209076.0216286,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,18.598005294799805
42,1745209942.7682323,Train/activations/ResidualBlock0_2ndConvBlock_forward/max,scalar,15.115758895874023
